Employee ID,Department,Work Hours,Training Hours,Absenteeism Rate,Productivity Score,Satisfaction Score,Revenue Generated,Turnover Status
EMP2808,Marketing,21,33,3.71,98,4.5,6356.52,No
EMP2809,Finance,43,33,7.37,99,2.8,6421.38,Yes
EMP2810,Marketing,23,21,3.75,92,3.4,5967.34,No
EMP2811,Finance,26,17,6.38,89,1.8,5772.75,No
EMP2812,Marketing,40,0,3.32,79,2.2,5124.13,Yes
EMP2813,HR,46,38,10.25,74,3.6,4799.82,Yes
EMP2814,Finance,21,31,0.25,85,2.1,5513.3,No
EMP2815,Marketing,48,27,8.06,99,4.0,6421.38,No
EMP2816,Sales,54,25,13.08,61,2.1,3956.61,Yes
EMP2817,HR,22,3,6.3,80,1.9,5188.99,Yes
EMP2818,HR,22,23,10.58,80,1.7,5188.99,Yes
EMP2819,HR,41,20,11.96,60,1.7,3891.74,No
EMP2820,Finance,25,21,14.43,64,2.4,4151.19,Yes
EMP2821,HR,28,30,1.37,76,3.6,4929.54,No
EMP2822,HR,51,37,6.63,77,3.0,4994.41,No
EMP2823,HR,54,22,11.69,78,1.0,5059.27,No
EMP2824,Finance,34,11,3.16,92,1.9,5967.34,No
EMP2825,Sales,41,8,8.81,80,3.8,5188.99,No
EMP2826,Finance,47,39,0.79,93,4.5,6032.2,No
EMP2827,HR,52,20,11.71,82,2.2,5318.72,No
EMP2828,HR,28,19,6.39,67,2.2,4345.78,Yes
EMP2829,Marketing,47,35,13.3,74,1.4,4799.82,No
EMP2830,IT,37,33,13.93,88,1.6,5707.89,Yes
EMP2831,IT,58,28,4.77,69,2.8,4475.51,No
EMP2832,IT,25,28,13.11,66,2.3,4280.92,Yes
EMP2833,Marketing,36,21,11.35,80,3.9,5188.99,No
EMP2834,Finance,43,10,1.41,99,3.4,6421.38,Yes
EMP2835,HR,40,25,6.0,75,5.0,4864.68,No
EMP2836,IT,48,11,13.54,97,2.2,6291.65,No
EMP2837,Finance,58,8,5.24,97,4.1,6291.65,Yes
EMP2838,Marketing,41,34,14.89,93,3.1,6032.2,Yes
EMP2839,IT,40,25,6.93,90,4.8,5837.62,No
EMP2840,Finance,45,3,9.2,65,4.0,4216.06,Yes
EMP2841,HR,42,39,5.46,98,4.1,6356.52,No
EMP2842,Sales,24,4,14.52,74,4.7,4799.82,No
EMP2843,Marketing,31,39,11.78,71,2.4,4605.23,No
EMP2844,HR,47,27,14.76,97,1.9,6291.65,No
EMP2845,Finance,53,34,10.59,86,1.1,5578.17,No
EMP2846,Finance,26,10,7.09,79,2.0,5124.13,Yes
EMP2847,Marketing,47,3,0.84,62,1.7,4021.47,No
EMP2848,IT,55,30,7.03,65,1.8,4216.06,No
EMP2849,Marketing,58,4,4.1,93,3.4,6032.2,No
EMP2850,HR,49,20,11.56,69,5.0,4475.51,No
EMP2851,IT,41,31,13.6,79,4.4,5124.13,No
EMP2852,IT,31,25,3.73,68,4.3,4410.64,Yes
EMP2853,HR,21,36,10.28,83,3.8,5383.58,No
EMP2854,Marketing,57,3,7.12,68,4.7,4410.64,No
EMP2855,Marketing,36,8,0.14,93,1.9,6032.2,Yes
EMP2856,IT,23,35,14.43,67,1.5,4345.78,No
EMP2857,Sales,35,0,13.33,62,4.2,4021.47,No
EMP2858,Finance,51,31,9.3,99,2.9,6421.38,Yes
EMP2859,Marketing,22,38,4.77,62,2.6,4021.47,No
EMP2860,Sales,53,29,10.99,88,4.8,5707.89,Yes
EMP2861,IT,22,36,5.6,77,3.9,4994.41,No
EMP2862,IT,56,18,3.05,82,3.9,5318.72,Yes
EMP2863,Finance,49,33,10.93,73,3.2,4734.96,Yes
EMP2864,Marketing,55,2,14.58,69,2.8,4475.51,No
EMP2865,IT,56,0,9.91,76,5.0,4929.54,No
EMP2866,Sales,32,16,10.11,86,4.3,5578.17,Yes
EMP2867,Marketing,43,23,8.62,78,1.9,5059.27,No
EMP2868,IT,32,10,6.68,96,4.2,6226.79,No
EMP2869,Finance,36,28,6.32,73,2.5,4734.96,No
EMP2870,Marketing,27,28,13.93,60,1.2,3891.74,No
EMP2871,Finance,46,0,7.83,85,3.6,5513.3,Yes
EMP2872,Sales,55,23,8.65,68,3.6,4410.64,No
EMP2873,IT,31,20,2.54,60,2.0,3891.74,No
EMP2874,Sales,22,8,2.34,82,2.6,5318.72,No
EMP2875,Marketing,26,17,3.52,88,2.4,5707.89,No
EMP2876,Finance,57,11,4.74,89,5.0,5772.75,No
EMP2877,HR,51,38,11.07,74,3.1,4799.82,No
EMP2878,Marketing,36,27,3.79,84,4.8,5448.44,No
EMP2879,IT,54,1,12.24,88,3.1,5707.89,No
EMP2880,Sales,26,1,14.55,64,4.0,4151.19,No
EMP2881,HR,30,24,11.2,67,1.5,4345.78,No
EMP2882,Sales,52,26,2.08,97,4.2,6291.65,No
EMP2883,Sales,58,37,12.17,64,3.7,4151.19,No
EMP2884,Marketing,58,24,7.92,99,2.1,6421.38,No
EMP2885,Finance,34,29,13.29,90,3.8,5837.62,No
EMP2886,IT,52,6,9.55,66,1.6,4280.92,Yes
EMP2887,Sales,33,17,11.02,95,4.3,6161.93,No
EMP2888,HR,36,9,9.21,94,2.9,6097.07,No
EMP2889,Finance,57,5,13.09,99,4.3,6421.38,No
EMP2890,Marketing,39,0,5.62,98,1.9,6356.52,No
EMP2891,HR,24,6,4.81,62,2.2,4021.47,No
EMP2892,Marketing,36,15,12.3,69,3.9,4475.51,Yes
EMP2893,Finance,26,27,5.29,77,2.4,4994.41,No
EMP2894,IT,37,8,9.16,62,4.9,4021.47,No
EMP2895,IT,28,27,1.06,84,4.1,5448.44,No
EMP2896,IT,20,19,6.9,93,1.6,6032.2,Yes
EMP2897,Finance,21,0,4.59,98,1.7,6356.52,No
EMP2898,HR,48,35,6.18,96,1.6,6226.79,No
EMP2899,Finance,44,15,10.07,75,4.9,4864.68,No
EMP2900,Sales,26,16,7.45,85,4.8,5513.3,No
EMP2901,HR,30,1,13.11,91,2.3,5902.48,No
EMP2902,Finance,41,21,10.08,83,4.9,5383.58,Yes
EMP2903,Marketing,28,39,10.69,88,1.0,5707.89,No
EMP2904,IT,59,20,11.01,71,4.5,4605.23,No
EMP2905,IT,57,31,11.66,66,1.7,4280.92,No
EMP2906,HR,29,34,9.52,60,1.2,3891.74,No
EMP2907,Finance,37,20,1.02,65,1.5,4216.06,No
EMP2908,HR,33,0,7.81,71,2.5,4605.23,No
EMP2909,Finance,29,38,11.28,89,4.7,5772.75,Yes
EMP2910,IT,45,25,3.99,83,3.3,5383.58,No
EMP2911,HR,28,4,0.87,77,1.9,4994.41,No
EMP2912,IT,50,31,5.58,87,2.6,5643.03,No
EMP2913,HR,42,10,10.65,83,3.6,5383.58,No
EMP2914,Finance,43,4,8.45,77,3.3,4994.41,No
EMP2915,Sales,30,12,0.32,78,1.8,5059.27,No
EMP2916,IT,51,6,7.03,86,3.0,5578.17,No
EMP2917,IT,56,19,12.97,63,1.3,4086.33,No
EMP2918,Marketing,31,28,4.56,70,2.0,4540.37,No
EMP2919,HR,32,17,14.64,79,4.9,5124.13,Yes
EMP2920,Finance,40,20,1.69,84,3.9,5448.44,Yes
EMP2921,Marketing,27,38,4.24,64,2.0,4151.19,No
EMP2922,HR,51,8,1.64,87,3.2,5643.03,No
EMP2923,Sales,57,9,2.3,67,2.3,4345.78,No
EMP2924,Sales,21,39,4.61,82,4.6,5318.72,No
EMP2925,IT,37,26,13.71,66,1.4,4280.92,No
EMP2926,IT,35,39,6.22,65,4.6,4216.06,Yes
EMP2927,IT,41,13,8.44,74,3.4,4799.82,No
EMP2928,Finance,32,31,9.19,82,1.9,5318.72,No
EMP2929,Sales,43,25,2.65,88,2.0,5707.89,Yes
EMP2930,Sales,23,33,5.01,98,3.8,6356.52,No
EMP2931,HR,27,6,13.14,76,3.1,4929.54,No
EMP2932,Marketing,55,23,14.89,84,4.8,5448.44,No
EMP2933,Marketing,54,26,4.5,92,5.0,5967.34,No
EMP2934,Marketing,46,12,13.01,94,2.2,6097.07,No
EMP2935,Finance,28,0,6.59,61,3.1,3956.61,No
EMP2936,HR,52,8,1.47,75,1.1,4864.68,No
EMP2937,HR,25,36,5.99,94,4.0,6097.07,No
EMP2938,IT,48,28,9.53,97,1.8,6291.65,No
EMP2939,Finance,54,6,14.49,67,3.9,4345.78,No
EMP2940,IT,45,29,11.52,88,3.3,5707.89,No
EMP2941,Finance,44,7,6.1,73,2.8,4734.96,No
EMP2942,Finance,36,32,0.2,93,4.2,6032.2,No
EMP2943,Sales,54,35,14.59,82,3.4,5318.72,No
EMP2944,HR,40,24,13.51,98,3.3,6356.52,Yes
EMP2945,Sales,34,24,2.8,66,3.9,4280.92,No
EMP2946,HR,46,5,12.84,69,2.8,4475.51,No
EMP2947,Finance,54,27,4.24,91,4.3,5902.48,No
EMP2948,Finance,29,25,0.69,70,2.8,4540.37,Yes
EMP2949,HR,53,25,13.24,65,4.6,4216.06,No
EMP2950,Sales,52,39,12.41,78,1.2,5059.27,No
EMP2951,Sales,22,37,12.26,91,1.3,5902.48,No
EMP2952,HR,41,5,14.31,94,2.0,6097.07,Yes
EMP2953,HR,24,13,12.56,67,1.0,4345.78,Yes
EMP2954,Marketing,59,37,10.62,99,2.3,6421.38,No
EMP2955,Marketing,59,18,8.41,63,1.4,4086.33,No
EMP2956,Marketing,23,36,5.65,61,3.0,3956.61,No
EMP2957,Marketing,58,8,8.91,84,2.1,5448.44,No
EMP2958,HR,21,20,3.15,69,4.9,4475.51,No
EMP2959,HR,21,12,9.1,94,3.1,6097.07,No
EMP2960,IT,57,24,7.81,82,2.8,5318.72,Yes
EMP2961,Sales,54,5,14.38,93,2.5,6032.2,No
EMP2962,Marketing,46,21,9.71,88,2.0,5707.89,No
EMP2963,Finance,20,27,8.43,68,2.0,4410.64,No
EMP2964,Sales,26,18,11.39,67,1.3,4345.78,Yes
EMP2965,Marketing,28,39,12.06,93,3.6,6032.2,No
EMP2966,Marketing,45,33,6.0,90,2.5,5837.62,Yes
EMP2967,IT,53,34,5.57,62,4.8,4021.47,Yes
EMP2968,HR,37,2,11.68,97,3.7,6291.65,No
EMP2969,Marketing,56,9,2.6,62,4.9,4021.47,No
EMP2970,Marketing,25,30,9.41,99,3.9,6421.38,No
EMP2971,Finance,25,11,0.17,96,4.9,6226.79,Yes
EMP2972,IT,46,33,12.63,96,1.4,6226.79,No
EMP2973,Sales,40,24,14.65,80,1.1,5188.99,No
EMP2974,HR,22,22,12.77,82,1.0,5318.72,Yes
EMP2975,Sales,56,13,1.98,75,1.9,4864.68,No
EMP2976,HR,52,20,14.25,63,1.6,4086.33,Yes
EMP2977,Marketing,59,0,11.8,90,2.4,5837.62,Yes
EMP2978,HR,38,39,4.04,77,2.8,4994.41,No
EMP2979,Marketing,44,14,10.73,81,1.2,5253.86,No
EMP2980,Marketing,25,36,5.22,79,1.8,5124.13,No
EMP2981,HR,20,35,9.55,89,2.0,5772.75,No
EMP2982,Finance,56,28,3.75,60,1.0,3891.74,No
EMP2983,Sales,33,7,12.43,77,2.2,4994.41,No
EMP2984,Finance,50,4,5.16,91,2.9,5902.48,No
EMP2985,HR,48,36,9.4,82,4.8,5318.72,No
EMP2986,IT,48,17,11.96,76,1.5,4929.54,No
EMP2987,IT,24,25,0.53,70,1.6,4540.37,No
EMP2988,Marketing,46,14,3.11,67,4.6,4345.78,No
EMP2989,IT,32,15,13.77,89,1.5,5772.75,No
EMP2990,HR,29,32,13.66,79,2.8,5124.13,No
EMP2991,IT,59,21,12.33,85,4.9,5513.3,No
EMP2992,HR,54,26,12.42,77,2.4,4994.41,No
EMP2993,Finance,39,7,6.45,61,1.9,3956.61,No
EMP2994,Sales,22,17,11.89,87,2.7,5643.03,Yes
EMP2995,HR,31,32,0.38,99,4.9,6421.38,No
EMP2996,IT,20,39,1.89,79,2.8,5124.13,No
EMP2997,HR,27,7,4.88,62,2.3,4021.47,No
EMP2998,Finance,23,8,11.76,93,4.4,6032.2,No
EMP2999,IT,27,15,7.07,91,2.0,5902.48,No
EMP3000,Finance,29,12,8.97,64,3.6,4151.19,No
EMP3001,IT,46,24,11.9,81,4.2,5253.86,No
EMP3002,Finance,25,37,7.36,67,2.0,4345.78,No
EMP3003,IT,40,33,10.07,81,2.7,5253.86,No
EMP3004,Marketing,41,13,5.55,97,2.7,6291.65,Yes
EMP3005,Marketing,55,22,3.04,61,1.5,3956.61,Yes
EMP3006,Finance,22,26,1.6,60,1.8,3891.74,Yes
EMP3007,Marketing,47,32,6.61,66,1.1,4280.92,No
EMP3008,Sales,45,18,6.7,83,3.1,5383.58,No
EMP3009,Marketing,22,14,12.33,99,3.8,6421.38,No
EMP3010,HR,35,39,5.44,91,3.7,5902.48,No
EMP3011,IT,37,9,1.9,85,2.3,5513.3,No
EMP3012,Finance,59,0,9.12,65,2.5,4216.06,Yes
EMP3013,Sales,20,13,6.2,97,2.4,6291.65,No
EMP3014,Marketing,46,6,7.63,98,2.8,6356.52,No
EMP3015,Sales,52,20,2.31,70,1.6,4540.37,No
EMP3016,Finance,45,18,2.74,68,3.4,4410.64,No
EMP3017,Sales,26,9,4.2,64,1.3,4151.19,Yes
EMP3018,IT,34,7,9.82,89,2.4,5772.75,No
EMP3019,Sales,32,22,14.73,83,1.8,5383.58,No
EMP3020,Sales,53,7,7.68,82,2.3,5318.72,No
EMP3021,HR,45,2,0.64,94,2.6,6097.07,No
EMP3022,Marketing,41,20,13.83,93,3.3,6032.2,No
EMP3023,Sales,36,24,9.74,85,3.8,5513.3,No
EMP3024,HR,30,29,8.58,84,2.2,5448.44,No
EMP3025,Sales,30,27,11.6,91,1.2,5902.48,Yes
EMP3026,Finance,59,23,4.52,78,4.9,5059.27,No
EMP3027,Marketing,20,38,4.43,94,1.2,6097.07,No
EMP3028,IT,28,0,8.29,64,2.4,4151.19,No
EMP3029,Sales,49,19,11.89,79,3.0,5124.13,No
EMP3030,HR,40,11,6.12,99,3.0,6421.38,No
EMP3031,IT,32,32,4.69,89,4.3,5772.75,No
EMP3032,Finance,27,33,13.66,85,2.5,5513.3,Yes
EMP3033,HR,49,31,8.13,78,3.4,5059.27,Yes
EMP3034,Finance,20,2,9.03,98,2.7,6356.52,No
EMP3035,Finance,31,33,14.48,77,3.3,4994.41,No
EMP3036,Marketing,34,21,11.48,97,4.9,6291.65,No
EMP3037,Sales,41,20,0.5,74,2.4,4799.82,No
EMP3038,Sales,22,21,11.86,75,3.5,4864.68,No
EMP3039,IT,55,30,5.38,84,3.5,5448.44,Yes
EMP3040,IT,48,2,13.9,72,3.3,4670.09,No
EMP3041,IT,45,20,1.55,78,4.4,5059.27,No
EMP3042,HR,24,28,10.86,84,2.4,5448.44,Yes
EMP3043,IT,46,24,11.55,90,3.4,5837.62,Yes
EMP3044,HR,37,31,13.63,99,4.5,6421.38,No
EMP3045,HR,52,17,10.17,88,2.6,5707.89,No
EMP3046,IT,52,27,9.98,89,4.4,5772.75,No
EMP3047,Finance,54,31,1.5,85,1.7,5513.3,Yes
EMP3048,Marketing,50,27,10.03,73,1.8,4734.96,No
EMP3049,HR,33,21,9.52,90,3.3,5837.62,No
EMP3050,Marketing,43,4,14.53,65,1.5,4216.06,No
EMP3051,Finance,37,32,1.51,69,3.9,4475.51,No
EMP3052,Marketing,50,6,14.87,88,2.3,5707.89,No
EMP3053,HR,56,23,14.14,91,4.2,5902.48,No
EMP3054,HR,43,15,10.6,60,3.8,3891.74,No
EMP3055,Marketing,52,31,12.07,60,2.3,3891.74,Yes
EMP3056,Marketing,31,19,0.21,80,1.4,5188.99,No
EMP3057,Marketing,35,23,1.94,70,2.4,4540.37,No
EMP3058,Marketing,49,26,6.81,80,3.0,5188.99,No
EMP3059,Sales,51,38,3.58,78,1.7,5059.27,Yes
EMP3060,Sales,57,7,8.63,82,5.0,5318.72,No
EMP3061,Finance,28,19,1.36,97,3.7,6291.65,Yes
EMP3062,Finance,31,36,1.67,70,2.8,4540.37,Yes
EMP3063,Sales,36,4,10.89,89,4.6,5772.75,Yes
EMP3064,Sales,40,4,4.96,73,1.5,4734.96,No
EMP3065,Marketing,21,8,8.8,79,3.9,5124.13,No
EMP3066,HR,51,33,14.86,98,2.1,6356.52,No
EMP3067,IT,50,29,1.79,89,3.0,5772.75,No
EMP3068,HR,20,24,7.46,93,4.6,6032.2,No
EMP3069,Sales,33,7,6.08,84,2.9,5448.44,No
EMP3070,Marketing,40,36,10.87,97,3.5,6291.65,No
EMP3071,Sales,32,14,6.21,91,4.4,5902.48,Yes
EMP3072,Finance,20,35,10.48,66,1.5,4280.92,No
EMP3073,Finance,55,26,13.12,89,3.7,5772.75,No
EMP3074,Sales,34,22,4.24,69,1.2,4475.51,No
EMP3075,HR,51,3,9.13,96,2.6,6226.79,No
EMP3076,Finance,28,0,3.38,93,3.3,6032.2,No
EMP3077,Finance,49,25,13.29,77,4.0,4994.41,Yes
EMP3078,Sales,36,20,4.2,96,1.4,6226.79,No
EMP3079,Marketing,20,17,3.33,82,1.3,5318.72,No
EMP3080,IT,58,23,3.95,72,1.1,4670.09,Yes
EMP3081,Sales,46,27,10.99,66,1.2,4280.92,No
EMP3082,Marketing,48,27,0.83,85,4.0,5513.3,No
EMP3083,Sales,54,22,12.94,99,3.5,6421.38,No
EMP3084,Marketing,31,11,0.64,83,1.9,5383.58,Yes
EMP3085,HR,55,32,14.94,79,1.2,5124.13,No
EMP3086,Marketing,24,8,10.94,85,3.5,5513.3,No
EMP3087,HR,53,2,1.15,67,3.6,4345.78,No
EMP3088,HR,51,17,9.74,70,2.6,4540.37,No
EMP3089,Marketing,45,22,6.47,64,3.9,4151.19,No
EMP3090,Finance,23,16,11.01,60,2.4,3891.74,Yes
EMP3091,IT,45,0,2.1,83,3.3,5383.58,No
EMP3092,HR,28,29,13.58,98,2.3,6356.52,No
EMP3093,HR,36,3,10.7,83,4.7,5383.58,Yes
EMP3094,Sales,42,29,1.44,80,3.7,5188.99,No
EMP3095,IT,45,32,12.16,83,4.8,5383.58,No
EMP3096,Sales,49,25,0.61,96,4.5,6226.79,No
EMP3097,HR,40,27,4.39,98,2.4,6356.52,No
EMP3098,Finance,50,13,3.37,85,2.3,5513.3,No
EMP3099,Marketing,48,14,0.76,84,1.3,5448.44,No
EMP3100,Marketing,51,5,12.3,88,1.1,5707.89,No
EMP3101,IT,22,37,9.36,80,2.8,5188.99,No
EMP3102,Sales,30,18,1.31,72,1.9,4670.09,Yes
EMP3103,HR,34,14,9.82,72,3.3,4670.09,No
EMP3104,Sales,36,23,4.68,68,1.1,4410.64,No
EMP3105,Finance,22,36,7.94,76,3.6,4929.54,No
EMP3106,IT,33,10,12.37,76,1.8,4929.54,No
EMP3107,IT,36,13,6.51,76,3.8,4929.54,Yes
EMP3108,IT,41,19,4.43,91,4.4,5902.48,No
EMP3109,Marketing,37,34,14.55,70,3.5,4540.37,No
EMP3110,HR,54,8,8.01,65,1.5,4216.06,Yes
EMP3111,Sales,55,12,14.18,60,4.0,3891.74,No
EMP3112,HR,32,4,3.53,64,4.8,4151.19,Yes
EMP3113,IT,46,26,2.62,64,2.7,4151.19,Yes
EMP3114,HR,30,4,1.36,64,1.9,4151.19,No
EMP3115,IT,30,39,14.91,83,2.9,5383.58,No
EMP3116,IT,26,17,1.13,62,2.4,4021.47,Yes
EMP3117,Sales,42,39,7.3,84,4.8,5448.44,No
EMP3118,Sales,52,20,9.94,68,3.5,4410.64,No
EMP3119,HR,41,6,7.12,92,2.2,5967.34,No
EMP3120,HR,35,32,3.31,89,1.1,5772.75,No
EMP3121,Finance,48,25,14.89,82,1.3,5318.72,No
EMP3122,HR,39,23,4.21,65,3.1,4216.06,Yes
EMP3123,Sales,26,22,14.51,84,3.3,5448.44,Yes
EMP3124,HR,48,1,2.3,62,1.9,4021.47,No
EMP3125,Marketing,45,11,2.97,65,3.0,4216.06,Yes
EMP3126,Finance,38,33,12.61,96,1.2,6226.79,No
EMP3127,Sales,34,20,9.02,80,2.8,5188.99,No
EMP3128,Marketing,39,13,13.51,79,2.8,5124.13,No
EMP3129,Marketing,47,16,10.48,68,3.0,4410.64,No
EMP3130,HR,46,15,1.14,60,3.7,3891.74,No
EMP3131,Sales,30,1,4.17,75,2.7,4864.68,No
EMP3132,HR,52,13,2.94,66,2.8,4280.92,No
EMP3133,Marketing,20,14,4.64,93,1.4,6032.2,No
EMP3134,IT,33,6,2.53,79,2.9,5124.13,No
EMP3135,Sales,56,11,5.16,92,3.5,5967.34,No
EMP3136,Finance,49,8,0.48,79,4.8,5124.13,No
EMP3137,Finance,27,30,6.09,91,3.8,5902.48,No
EMP3138,Sales,39,30,1.35,74,2.1,4799.82,No
EMP3139,HR,29,5,13.2,67,2.7,4345.78,No
EMP3140,Marketing,20,19,11.37,77,1.4,4994.41,No
EMP3141,Finance,38,17,2.62,85,1.4,5513.3,Yes
EMP3142,Marketing,32,25,8.22,81,2.5,5253.86,Yes
EMP3143,Sales,36,8,8.78,97,4.8,6291.65,No
EMP3144,Marketing,56,27,11.34,67,1.6,4345.78,Yes
EMP3145,Sales,39,17,4.79,78,1.8,5059.27,No
EMP3146,Marketing,44,9,12.71,93,1.1,6032.2,No
EMP3147,HR,28,1,12.55,99,2.6,6421.38,No
EMP3148,IT,35,24,14.12,79,2.8,5124.13,Yes
EMP3149,HR,24,36,13.19,89,2.0,5772.75,No
EMP3150,HR,33,20,13.02,63,4.4,4086.33,No
EMP3151,HR,52,6,14.04,79,3.3,5124.13,No
EMP3152,Marketing,54,11,10.23,86,2.6,5578.17,No
EMP3153,Marketing,48,34,7.24,79,2.4,5124.13,No
EMP3154,IT,59,16,7.06,74,1.4,4799.82,Yes
EMP3155,HR,28,8,8.69,94,1.6,6097.07,No
EMP3156,Finance,29,33,3.69,71,4.0,4605.23,No
EMP3157,Marketing,37,38,13.47,74,1.4,4799.82,No
EMP3158,Finance,45,17,6.99,69,3.4,4475.51,No
EMP3159,HR,24,15,14.51,78,1.7,5059.27,No
EMP3160,Sales,45,6,10.44,62,3.3,4021.47,No
EMP3161,Finance,51,3,9.6,89,2.1,5772.75,No
EMP3162,HR,56,7,10.22,75,1.0,4864.68,Yes
EMP3163,IT,34,7,0.83,84,2.2,5448.44,No
EMP3164,Marketing,20,0,4.2,93,4.4,6032.2,No
EMP3165,HR,58,32,4.53,89,2.5,5772.75,No
EMP3166,Sales,34,18,8.53,82,3.6,5318.72,No
EMP3167,IT,53,13,5.06,66,4.4,4280.92,Yes
EMP3168,Sales,26,19,3.78,65,1.6,4216.06,Yes
EMP3169,Marketing,59,12,9.18,95,4.1,6161.93,No
EMP3170,Marketing,41,18,6.35,74,2.1,4799.82,No
EMP3171,Finance,40,29,11.69,63,3.5,4086.33,No
EMP3172,Marketing,51,31,1.76,97,4.5,6291.65,No
EMP3173,IT,38,21,11.27,95,4.0,6161.93,No
EMP3174,HR,37,36,3.57,96,2.3,6226.79,Yes
EMP3175,Sales,53,7,12.23,80,3.9,5188.99,No
EMP3176,Sales,47,21,11.2,63,2.2,4086.33,No
EMP3177,Sales,22,4,14.23,80,1.3,5188.99,No
EMP3178,IT,41,0,4.56,96,4.7,6226.79,No
EMP3179,HR,41,7,10.51,81,2.2,5253.86,No
EMP3180,IT,47,24,14.44,64,4.2,4151.19,No
EMP3181,HR,33,34,10.35,88,2.3,5707.89,No
EMP3182,Finance,31,35,1.03,85,2.3,5513.3,No
EMP3183,Marketing,41,15,9.04,93,1.1,6032.2,Yes
EMP3184,HR,30,7,13.12,70,3.0,4540.37,No
EMP3185,Marketing,48,24,5.16,70,4.9,4540.37,No
EMP3186,IT,34,34,10.42,90,1.2,5837.62,Yes
EMP3187,IT,21,0,9.25,95,4.1,6161.93,No
EMP3188,Finance,34,7,12.16,73,3.5,4734.96,Yes
EMP3189,Sales,50,2,9.99,91,4.3,5902.48,No
EMP3190,Sales,42,37,10.63,96,3.9,6226.79,No
EMP3191,Sales,47,12,5.67,84,1.2,5448.44,Yes
EMP3192,Marketing,38,34,13.45,62,4.7,4021.47,No
EMP3193,Sales,23,8,5.7,88,3.5,5707.89,No
EMP3194,Sales,42,24,10.35,69,2.2,4475.51,No
EMP3195,Marketing,28,11,10.3,80,2.5,5188.99,Yes
EMP3196,Finance,35,20,7.35,67,1.4,4345.78,Yes
EMP3197,Sales,55,25,0.04,81,1.3,5253.86,Yes
EMP3198,IT,36,13,9.29,99,4.3,6421.38,No
EMP3199,Sales,52,39,8.01,68,1.7,4410.64,No
EMP3200,HR,59,5,14.28,96,4.4,6226.79,No
EMP3201,Finance,54,8,7.67,74,3.9,4799.82,Yes
EMP3202,Sales,28,18,11.74,86,2.8,5578.17,No
EMP3203,Marketing,28,24,13.08,90,3.4,5837.62,Yes
EMP3204,Marketing,28,18,6.54,73,4.5,4734.96,No
EMP3205,Marketing,29,26,5.7,69,4.9,4475.51,No
EMP3206,Marketing,46,3,1.25,89,1.6,5772.75,No
EMP3207,Sales,40,8,14.62,73,1.1,4734.96,Yes
EMP3208,Finance,52,16,5.53,67,1.8,4345.78,No
EMP3209,HR,20,20,2.67,92,3.1,5967.34,No
EMP3210,Sales,42,28,2.83,82,2.8,5318.72,No
EMP3211,Sales,42,11,9.83,90,3.4,5837.62,No
EMP3212,IT,44,29,8.38,81,3.2,5253.86,No
EMP3213,Finance,23,11,3.89,91,1.7,5902.48,No
EMP3214,HR,26,17,2.97,72,2.2,4670.09,No
EMP3215,HR,59,2,14.32,99,4.5,6421.38,No
EMP3216,Marketing,21,19,2.64,66,2.1,4280.92,No
EMP3217,Marketing,23,20,9.82,92,4.8,5967.34,Yes
EMP3218,Marketing,55,29,2.55,63,4.6,4086.33,No
EMP3219,Sales,43,2,1.17,71,1.1,4605.23,No
EMP3220,IT,21,32,3.55,96,2.8,6226.79,No
EMP3221,HR,22,5,7.6,81,1.1,5253.86,No
EMP3222,Finance,49,25,6.96,66,4.2,4280.92,No
EMP3223,HR,45,20,6.82,80,4.0,5188.99,No
EMP3224,HR,21,23,11.95,64,4.5,4151.19,Yes
EMP3225,IT,57,27,9.88,78,3.2,5059.27,No
EMP3226,IT,34,24,9.97,96,4.3,6226.79,Yes
EMP3227,Finance,52,28,4.79,85,1.3,5513.3,No
EMP3228,Finance,43,2,12.42,88,4.8,5707.89,No
EMP3229,Marketing,25,11,9.25,62,2.2,4021.47,No
EMP3230,IT,55,5,11.58,75,1.1,4864.68,Yes
EMP3231,Finance,46,13,3.7,62,3.6,4021.47,No
EMP3232,HR,54,22,0.1,84,3.4,5448.44,No
EMP3233,HR,30,22,9.48,93,1.5,6032.2,No
EMP3234,Sales,45,8,11.83,98,3.7,6356.52,Yes
EMP3235,Finance,36,18,1.91,64,2.3,4151.19,Yes
EMP3236,IT,29,10,12.73,79,1.7,5124.13,No
EMP3237,Sales,28,6,11.72,82,1.7,5318.72,No
EMP3238,Finance,39,34,12.16,69,3.2,4475.51,No
EMP3239,Finance,28,30,4.47,93,2.9,6032.2,No
EMP3240,Finance,59,24,6.6,97,4.3,6291.65,Yes
EMP3241,HR,46,2,5.54,66,2.4,4280.92,No
EMP3242,HR,37,38,0.85,60,4.0,3891.74,No
EMP3243,Finance,50,7,5.06,64,4.1,4151.19,No
EMP3244,Sales,49,32,6.09,69,3.5,4475.51,Yes
EMP3245,Sales,38,3,10.5,66,3.8,4280.92,Yes
EMP3246,Finance,59,25,2.21,92,1.3,5967.34,No
EMP3247,Finance,24,35,2.26,94,2.6,6097.07,No
EMP3248,Finance,31,13,3.85,84,4.4,5448.44,No
EMP3249,Marketing,49,13,4.36,95,2.6,6161.93,No
EMP3250,Finance,36,14,0.26,60,2.4,3891.74,No
EMP3251,HR,32,1,5.25,79,3.3,5124.13,No
EMP3252,Sales,38,8,8.48,63,2.7,4086.33,No
